sku,name,category,brand,price,price_usd,socket,tdp,score,vram,length_mm,height_mm,watt,memory_type,form_factor,capacity_gb,efficiency,source_site,source_url,item_sku,cpu_socket,mb_socket,mb_form_factor,gpu_length_mm,case_max_gpu_length_mm,case_max_cpu_cooler_height_mm,monitor_resolution,monitor_refresh_hz,storage_interface,storage_form_factor,pcie_version,specs_json
newegg-Storage-927810330977,"WD Red Plus 10TB NAS Hard Disk Drive - 7200 RPM Class SATA 6Gb/s, CMR, 512MB Cache, 3.5 Inch - WD100EFGX",storage,WD,1721,239.03,,0,0,0,0,0,0,,,10240,,newegg,https://www.newegg.com/red-plus-wd100efgx-10tb-hard-drive-for-nas-systems-7200-rpm/p/N82E16822234588,,,,,0,0,0,,,SATA,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""WD100EFGX""}, ""feature_lines_raw"": [""Model #: WD100EFGX""], ""compatibility_params"": {""capacity_gb"": 10240, ""interface"": ""SATA""}}"
newegg-Storage-928980685204,"WD RED PRO 4TB SATA 3.5INCH, 256MB",storage,WD,1099,152.64,,0,0,0,0,0,0,,,4096,,newegg,https://www.newegg.com/red-pro-wd4005ffbx-4tb/p/1Z4-0002-01PE4,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""WD4005FFBX""}, ""feature_lines_raw"": [""Model #: WD4005FFBX""], ""compatibility_params"": {""capacity_gb"": 4096, ""interface"": ""SATA""}}"
newegg-Storage-936570344088,Team Group T-FORCE CARDEA A440 M.2 2280 4TB PCIe Gen 4.0 x4 NVMe 1.4 Internal Solid State Drive (SSD) TM8FPZ004T0C327,storage,Team,3001,416.81,,0,0,0,0,0,0,,M.2,4096,,newegg,https://www.newegg.com/team-group-4tb-t-force-cardea-a440-nvme-1-4/p/N82E16820985207,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""nvme ssd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""TM8FPZ004T0C327""}, ""feature_lines_raw"": [""Model #: TM8FPZ004T0C327""], ""compatibility_params"": {""capacity_gb"": 4096, ""interface"": ""NVMe"", ""form_factor"": ""M.2""}}"
newegg-Storage-941445346435,"Western Digital 20TB WD Red Pro NAS Internal Hard Drive HDD - 7200 RPM, SATA 6 Gb/s, CMR, 512 MB Cache, 3.5"" - WD202KFGX",storage,Western,3547,492.64,,0,0,0,0,0,0,,,20480,,newegg,https://www.newegg.com/western-digital-red-pro-wd202kfgx-20tb-enterprise-nas-hard-drives-7200-rpm/p/N82E16822234583,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""WD202KFGX""}, ""feature_lines_raw"": [""Model #: WD202KFGX""], ""compatibility_params"": {""capacity_gb"": 20480, ""interface"": ""SATA""}}"
newegg-Storage-942463950529,KingSpec XG 7000 2TB M.2 2280 PCIe Gen 4.0x4 NVME 1.4 Speed up to 7400MB/s Write Speed Up to 6600MB/s Internal Solid State Drive for PS5 PC Desktop Laptop Game-Player Non-Heatsink,storage,KingSpec,1638,227.50,,0,0,0,0,0,0,,M.2,2048,,newegg,https://www.newegg.com/kingspec-2tb-xg-7000-series/p/0D9-000D-00172?Item=9SIB1V8JVN5929&cm_sp=SP-_-2108756-_-0-_-6-_-9SIB1V8JVN5929-_-nvme ssd-_-nvme|ssd-_-15,,,,,0,0,0,,,NVMe,M.2,,"{""source"": ""newegg_search"", ""query_keyword"": ""nvme ssd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""XG 7000-2TB""}, ""feature_lines_raw"": [""Model #: XG 7000-2TB""], ""compatibility_params"": {""capacity_gb"": 2048, ""interface"": ""NVMe"", ""form_factor"": ""M.2""}}"
newegg-Storage-955238905802,"WD Black WD102FZBX 10 TB Hard Drive - 3.5"" Internal - SATA (SATA/600) - Conventional Magnetic Recording (CMR) Method WD102FZBX",storage,WD,2198,305.28,,0,0,0,0,0,0,,,10240,,newegg,https://www.newegg.com/western-digital-wd102fzbx-10tb-7200-rpm/p/N82E16822234586,,,,,0,0,0,,,SATA,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""WD102FZBX""}, ""feature_lines_raw"": [""Model #: WD102FZBX""], ""compatibility_params"": {""capacity_gb"": 10240, ""interface"": ""SATA""}}"
newegg-Storage-957272049225,"KingSpec M.2 2280 512GB PCIe Gen3 x4, NVMe 1.3 3D NAND Internal Solid State Drive (SSD), up to 3500MB/s",storage,KingSpec,643,89.31,,0,0,0,0,0,0,,M.2,512,,newegg,https://www.newegg.com/kingspec-512gb/p/0D9-000D-00149?Item=9SIB1V8HP68399&cm_sp=SP-_-2809499-_-0-_-1-_-9SIB1V8HP68399-_-nvme ssd-_-nvme|ssd-_-12,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""nvme ssd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""NX-512-2280""}, ""feature_lines_raw"": [""Model #: NX-512-2280""], ""compatibility_params"": {""capacity_gb"": 512, ""interface"": ""NVMe"", ""form_factor"": ""M.2""}}"
newegg-Storage-967992571007,"Western Digital 10TB WD Red Pro NAS Internal Hard Drive HDD - 7200 RPM, SATA 6 Gb/s, CMR, 512 MB Cache, 3.5"" - WD103KFBX",storage,Western,1687,234.31,,0,0,0,0,0,0,,,10240,,newegg,https://www.newegg.com/western-digital-red-pro-wd103kfbx-10tb-enterprise-nas-hard-drives-7200-rpm/p/1Z4-0002-01PS8,,,,,0,0,0,,,SATA,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""WD103KFBX""}, ""feature_lines_raw"": [""Model #: WD103KFBX""], ""compatibility_params"": {""capacity_gb"": 10240, ""interface"": ""SATA""}}"
newegg-Storage-971806073778,"Western Digital 18TB WD Red Pro NAS Internal Hard Drive HDD - 7200 RPM, SATA 6Gb/s, CMR, 512MB Cache, 3.5"" - WD181KFGX",storage,Western,2689,373.47,,0,0,0,0,0,0,,,18432,,newegg,https://www.newegg.com/red-pro-wd181kfgx-18tb-enterprise-nas-hard-drives-7200-rpm/p/N82E16822234430,,,,,0,0,0,,,SATA,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""WD181KFGX""}, ""feature_lines_raw"": [""Model #: WD181KFGX""], ""compatibility_params"": {""capacity_gb"": 18432, ""interface"": ""SATA""}}"
newegg-Storage-975745439201,"Seagate IronWolf Pro ST24000NT002 24TB 7200 RPM 512MB Cache SATA 6.0Gb/s 3.5"" Internal Hard Drive",storage,Seagate,3808,528.89,,0,0,0,0,0,0,,,24576,,newegg,https://www.newegg.com/seagate-ironwolf-pro-st24000nt002-24tb-7200-rpm/p/N82E16822185104,,,,,0,0,0,,,SATA,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""ST24000NT002""}, ""feature_lines_raw"": [""Model #: ST24000NT002""], ""compatibility_params"": {""capacity_gb"": 24576, ""interface"": ""SATA""}}"
newegg-Storage-980249239653,"SAMSUNG 990 PRO 2TB SSD, PCIe Gen4 M.2 2280, Seq. Read Speeds Up-to 7,450MB/s for High End Computing, Gaming, and Heavy Duty Workstations (MZ-V9P2T0B/AM) Non-Heatsink",storage,SAMSUNG,2696,374.44,,0,0,0,0,0,0,,M.2,2048,,newegg,https://www.newegg.com/samsung-2tb-990-pro-nvme-2-0/p/N82E16820147861,,,,,0,0,0,,,,M.2,,"{""source"": ""newegg_search"", ""query_keyword"": ""nvme ssd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""MZ-V9P2T0B/AM""}, ""feature_lines_raw"": [""Model #: MZ-V9P2T0B/AM""], ""compatibility_params"": {""capacity_gb"": 2048, ""form_factor"": ""M.2""}}"
newegg-Storage-987060633350,"Western Digital 10TB WD Red Pro NAS Internal Hard Drive HDD - 7200 RPM, SATA 6 Gb/s, CMR, 512 MB Cache, 3.5"" - WD103KFBX",storage,Western,1687,234.31,,0,0,0,0,0,0,,,10240,,newegg,https://www.newegg.com/western-digital-red-pro-wd103kfbx-10tb-enterprise-nas-hard-drives-7200-rpm/p/1Z4-0002-01PS8,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""WD103KFBX""}, ""feature_lines_raw"": [""Model #: WD103KFBX""], ""compatibility_params"": {""capacity_gb"": 10240, ""interface"": ""SATA""}}"
newegg-Storage-991365233095,"Synology HAT3300 4TB Plus Series SATA HDD 3.5""",storage,Synology,1064,147.78,,0,0,0,0,0,0,,,4096,,newegg,https://www.newegg.com/synology-hat3300-plus-series-hat3300-4t-4tb-for-nas-systems-5400-rpm/p/N82E16822108832,,,,,0,0,0,,,SATA,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""HAT3300-4T""}, ""feature_lines_raw"": [""Model #: HAT3300-4T""], ""compatibility_params"": {""capacity_gb"": 4096, ""interface"": ""SATA""}}"
newegg-Storage-993727011140,"WD Red Plus WD80EFPX 8TB Hard Drive - 3.5"" Internal - SATA (SATA/600) - Conventional Magnetic Recording (CMR) Method - NAS, Desktop PC Device Supported - 5640rpm",storage,WD,1445,200.69,,0,0,0,0,0,0,,,8192,,newegg,https://www.newegg.com/red-plus-wd80efpx-8tb/p/1Z4-0002-01NP7,,,,,0,0,0,,,SATA,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""WD80EFPX""}, ""feature_lines_raw"": [""Model #: WD80EFPX""], ""compatibility_params"": {""capacity_gb"": 8192, ""interface"": ""SATA""}}"
newegg-Storage-996816392277,"Western Digital Red Pro WD260KFGX 26TB 7200 RPM 512MB Cache SATA 6.0Gb/s 3.5"" HD OEM",storage,Western,3830,531.94,,0,0,0,0,0,0,,,26624,,newegg,https://www.newegg.com/western-digital-red-pro-wd260kfgx-26tb-enterprise-nas-hard-drives-7200-rpm/p/N82E16822234582,,,,,0,0,0,,,SATA,,,"{""source"": ""newegg_search"", ""query_keyword"": ""internal hdd"", ""query_page"": 1, ""feature_map"": {""Model #"": ""WD260KFGX""}, ""feature_lines_raw"": [""Model #: WD260KFGX""], ""compatibility_params"": {""capacity_gb"": 26624, ""interface"": ""SATA""}}"
other-CPU-1019111179,AMD Ryzen 9 9950X3D - Ryzen 9 9000 Series Granite Ridge (Zen 5) 16-Core 4.3 GHz Socket AM5 170W AMD Radeon Graphics Desktop CPU Processor - 100-100000719WOF,cpu,AMD,4695,652.08,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-9-9000-series-ryzen-9-9950x3d-granite-ridge-socket-am5-desktop-cpu-processor/p/N82E16819113884,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-1088051804,AMD Ryzen 7 9800X3D - Ryzen 7 9000 Series Zen 5 8-Core 5.2 GHz - Socket AM5 120W - AMD Radeon Graphics Desktop Processor - 100-100001084WOF,cpu,AMD,3243,450.42,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-7-9000-series-ryzen-7-9800x3d-granite-ridge-zen-5-socket-am5-desktop-cpu-processor/p/N82E16819113877,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-1144072182,AMD Ryzen 5 5600 - Ryzen 5 5000 Series Vermeer (Zen 3) 6-Core 3.5 GHz Socket AM4 65W None Integrated Graphics Desktop CPU Processor - 100-100000927BOX,cpu,AMD,1002,139.17,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-5-5000-series-ryzen-5-5600-vermeer-socket-am4-desktop-cpu-processor/p/N82E16819113736,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-1256000681,AMD Ryzen 5 7600X - Zen 4 6-Core 4.7 GHz - Socket AM5 - 105W Desktop Processor (100-100000593WOF),cpu,AMD,1237,171.81,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-5-7600x-ryzen-5-7000-series-raphael-zen-4-socket-am5/p/N82E16819113770,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-1434756029,AMD Ryzen 5 5500 - Ryzen 5 5000 Series Cezanne (Zen 3) 6-Core 3.6 GHz Socket AM4 65W No Integrated Graphics Desktop CPU Processor - 100-100000457BOX,cpu,AMD,615,85.42,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-5-5000-series-ryzen-5-5500-cezanne-socket-am4-desktop-cpu-processor/p/N82E16819113737,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-1488422671,AMD Ryzen 9 9950X3D - Ryzen 9 9000 Series Granite Ridge (Zen 5) 16-Core 4.3 GHz Socket AM5 170W AMD Radeon Graphics Desktop CPU Processor - 100-100000719WOF,cpu,AMD,4695,652.08,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-9-9000-series-ryzen-9-9950x3d-granite-ridge-socket-am5-desktop-cpu-processor/p/N82E16819113884,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-165533187,"AMD Ryzen 5 5600 - Ryzen 5 5000 Series Vermeer (Zen 3) 6-Core 3.5 GHz Socket AM4 65W Desktop Processor- OEM, No Box",cpu,AMD,892,123.89,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-5-5000-series-ryzen-5-5600-vermeer-socket-am4-processors-desktops/p/274-000M-001T4,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-184464579,AMD Ryzen 7 7800X3D - Ryzen 7 7000 Series Zen 4 8-Core 4.2 GHz - Socket AM5 120W - AMD Radeon Graphics Desktop Processor - 100-00000910--OEM Processor Without Cooler (NO RETAIL BOX),cpu,AMD,2468,342.78,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/p/274-000M-001Y5,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-1978925420,AMD Ryzen 9 9900X3D - Ryzen 9 9000 Series Granite Ridge (Zen 5) 12-Core 4.4 GHz Socket AM5 120W AMD Radeon Graphics Processor - 100-100001368WOF,cpu,AMD,3657,507.92,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-9-9000-series-ryzen-9-9900x3d-granite-ridge-socket-am5-desktop-cpu-processor/p/N82E16819113886,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-2333769257,AMD Ryzen 7 7800X3D - Ryzen 7 7000 Series Zen 4 8-Core 4.2 GHz - Socket AM5 120W - AMD Radeon Graphics Desktop Processor - 100-00000910--OEM Processor Without Cooler (NO RETAIL BOX),cpu,AMD,2468,342.78,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/p/274-000M-001Y5,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-2613065706,AMD Ryzen 7 5700X - Ryzen 7 5000 Series Vermeer (Zen 3) 8-Core 3.4 GHz Socket AM4 65W None Integrated Graphics Desktop CPU Processor - 100-100000926WOF,cpu,AMD,1279,177.64,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-7-5000-series-ryzen-7-5700x-vermeer-socket-am4-desktop-cpu-processor/p/N82E16819113735,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-2799696768,AMD Ryzen 7 9700X - Ryzen 7 9000 Series Granite Ridge (Zen 5) 8-Core 3.8 GHz - Socket AM5 65W - Radeon Graphics Processor - 100-100001404WOF,cpu,AMD,2074,288.06,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-7-9000-series-ryzen-7-9700x-granite-ridge-socket-am5-desktop-cpu-processor/p/N82E16819113843,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-3671563759,AMD Ryzen 5 7600X - Zen 4 6-Core 4.7 GHz - Socket AM5 - 105W Desktop Processor (100-100000593WOF),cpu,AMD,1237,171.81,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-5-7600x-ryzen-5-7000-series-raphael-zen-4-socket-am5/p/N82E16819113770,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-3923890110,AMD Ryzen 9 7950X3D - Ryzen 9 7000 Series Zen 4 16-Core 4.2 GHz - Socket AM5 120W - AMD Radeon Graphics Desktop Processor - 100-100000908WOF,cpu,AMD,4487,623.19,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-9-7950x3d-ryzen-9-7000-series-raphael-zen-4-socket-am5/p/N82E16819113791,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-4198093405,AMD Ryzen 7 7800X3D - Ryzen 7 7000 Series Zen 4 8-Core 4.2 GHz - Socket AM5 120W - AMD Radeon Graphics Desktop Processor - 100-100000910WOF,cpu,AMD,2655,368.75,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-7-7800x3d-ryzen-7-7000-series-raphael-zen-4-socket-am5/p/N82E16819113793,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-4517932615,AMD Ryzen 5 9600X - Ryzen 5 9000 Series Granite Ridge (Zen 5) 6-Core 3.9 GHz - Socket AM5 65W - Radeon Graphics Processor - 100-100001405WOF,cpu,AMD,1376,191.11,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-5-9000-series-ryzen-5-9600x-granite-ridge-socket-am5-desktop-cpu-processor/p/N82E16819113844,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-5016212953,AMD Ryzen 5 5600 - Ryzen 5 5000 Series Vermeer (Zen 3) 6-Core 3.5 GHz Socket AM4 65W None Integrated Graphics Desktop CPU Processor - 100-100000927BOX,cpu,AMD,1002,139.17,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-5-5000-series-ryzen-5-5600-vermeer-socket-am4-desktop-cpu-processor/p/N82E16819113736,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-509371169,AMD Ryzen 9 9900X3D - Ryzen 9 9000 Series Granite Ridge (Zen 5) 12-Core 4.4 GHz Socket AM5 120W AMD Radeon Graphics Processor - 100-100001368WOF,cpu,AMD,3657,507.92,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-9-9000-series-ryzen-9-9900x3d-granite-ridge-socket-am5-desktop-cpu-processor/p/N82E16819113886,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-5216969386,AMD Ryzen 7 5700X - Ryzen 7 5000 Series Vermeer (Zen 3) 8-Core 3.4 GHz Socket AM4 65W None Integrated Graphics Desktop CPU Processor - 100-100000926WOF,cpu,AMD,1279,177.64,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-7-5000-series-ryzen-7-5700x-vermeer-socket-am4-desktop-cpu-processor/p/N82E16819113735,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-5522505885,AMD Ryzen 7 9850X3D - Ryzen 7 9000 Series 8-Core 5.6GHz - Socket AM5 120W - AMD Radeon Graphics Desktop Processor - 100-100001973WOF,cpu,AMD,3450,479.17,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-7-9850x3d-ryzen-7-9000-series-granite-ridge-socket-am5-desktop-processor/p/N82E16819113934,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-5912009411,AMD Ryzen 7 9700X - Ryzen 7 9000 Series Granite Ridge (Zen 5) 8-Core 3.8 GHz - Socket AM5 65W - Radeon Graphics Processor - 100-100001404WOF,cpu,AMD,2074,288.06,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-7-9000-series-ryzen-7-9700x-granite-ridge-socket-am5-desktop-cpu-processor/p/N82E16819113843,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-6247106065,AMD Ryzen 7 7700X - Zen 4 8-Core 4.5 GHz - Socket AM5 - 105W Desktop Processor (100-100000591WOF),cpu,AMD,1728,240.00,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-7-7700x-ryzen-7-7000-series-raphael-zen-4-socket-am5/p/N82E16819113768,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-6948089290,AMD Ryzen 5 9600X - Ryzen 5 9000 Series Granite Ridge (Zen 5) 6-Core 3.9 GHz - Socket AM5 65W - Radeon Graphics Processor - 100-100001405WOF,cpu,AMD,1376,191.11,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-5-9000-series-ryzen-5-9600x-granite-ridge-socket-am5-desktop-cpu-processor/p/N82E16819113844,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-7586416609,AMD Ryzen 9 7950X3D - Ryzen 9 7000 Series Zen 4 16-Core 4.2 GHz - Socket AM5 120W - AMD Radeon Graphics Desktop Processor - 100-100000908WOF,cpu,AMD,4487,623.19,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-9-7950x3d-ryzen-9-7000-series-raphael-zen-4-socket-am5/p/N82E16819113791,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-7743013481,AMD Ryzen 7 9850X3D - Ryzen 7 9000 Series 8-Core 5.6GHz - Socket AM5 120W - AMD Radeon Graphics Desktop Processor - 100-100001973WOF,cpu,AMD,3450,479.17,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-7-9850x3d-ryzen-7-9000-series-granite-ridge-socket-am5-desktop-processor/p/N82E16819113934,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-8353297064,AMD Ryzen 7 7700X - Zen 4 8-Core 4.5 GHz - Socket AM5 - 105W Desktop Processor (100-100000591WOF),cpu,AMD,1728,240.00,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-7-7700x-ryzen-7-7000-series-raphael-zen-4-socket-am5/p/N82E16819113768,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-850400084,AMD Ryzen 5 5500 - Ryzen 5 5000 Series Cezanne (Zen 3) 6-Core 3.6 GHz Socket AM4 65W No Integrated Graphics Desktop CPU Processor - 100-100000457BOX,cpu,AMD,615,85.42,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-5-5000-series-ryzen-5-5500-cezanne-socket-am4-desktop-cpu-processor/p/N82E16819113737,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-8536393697,"INTEL INTEL XEON Silver 4215R Processor (11M Cache, 3.20 GHZ) FCLGA3647, Tray Computer Components Processors - Server XEON (CD8069504449200)",cpu,INTEL,5974,829.72,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/p/2MN-0004-008R5?Item=9SIATRNKFW2286&cm_sp=SP-_-3010426-_-0-_-3-_-9SIATRNKFW2286-_-cpu-_-cpu-_-18,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-8730498574,AMD Ryzen 7 9800X3D - Ryzen 7 9000 Series Zen 5 8-Core 5.2 GHz - Socket AM5 120W - AMD Radeon Graphics Desktop Processor - 100-100001084WOF,cpu,AMD,3243,450.42,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-7-9000-series-ryzen-7-9800x3d-granite-ridge-zen-5-socket-am5-desktop-cpu-processor/p/N82E16819113877,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-8739855557,AMD Ryzen 9 9900X - Ryzen 9 9000 Series Granite Ridge (Zen 5) 12-Core 4.4 GHz - Socket AM5 120W - Radeon Graphics Processor - 100-100000662WOF,cpu,AMD,2606,361.94,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-9-9000-series-ryzen-9-9900x-granite-ridge-socket-am5-desktop-cpu-processor/p/N82E16819113842,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-9403864847,AMD Ryzen 7 7800X3D - Ryzen 7 7000 Series Zen 4 8-Core 4.2 GHz - Socket AM5 120W - AMD Radeon Graphics Desktop Processor - 100-100000910WOF,cpu,AMD,2655,368.75,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-7-7800x3d-ryzen-7-7000-series-raphael-zen-4-socket-am5/p/N82E16819113793,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-9493708813,"AMD Ryzen 5 5600 - Ryzen 5 5000 Series Vermeer (Zen 3) 6-Core 3.5 GHz Socket AM4 65W Desktop Processor- OEM, No Box",cpu,AMD,892,123.89,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-5-5000-series-ryzen-5-5600-vermeer-socket-am4-processors-desktops/p/274-000M-001T4,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-CPU-968762463,AMD Ryzen 9 9900X - Ryzen 9 9000 Series Granite Ridge (Zen 5) 12-Core 4.4 GHz - Socket AM5 120W - Radeon Graphics Processor - 100-100000662WOF,cpu,AMD,2606,361.94,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/amd-ryzen-9-9000-series-ryzen-9-9900x-granite-ridge-socket-am5-desktop-cpu-processor/p/N82E16819113842,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-GPU-105949668,GIGABYTE WindForce GeForce RTX 5060 Ti Graphics Card GV-N506TWF2OC-16GD,gpu,GIGABYTE,3588,498.33,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/gigabyte-windforce-gv-n506twf2oc-16gd-geforce-rtx-5060-ti-16gb-graphics-card-double-fans/p/N82E16814932790?Item=N82E16814932790,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-GPU-1135486585,ASRock Steel Legend Radeon RX 9070 XT Graphics Card RX9070XT SL 16G,gpu,ASRock,5179,719.31,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/asrock-steel-legend-rx9070xt-sl-16g-radeon-rx-9070-xt-16gb-graphics-card-triple-fans/p/N82E16814930136?Item=N82E16814930136,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
other-GPU-1785555589,Yeston Atlantis Radeon RX 9070 XT 16G GDDR6 256bit 4nm Desktop computer PC Video Graphics Cards support PCI-Express 5.0 3*DP+1*HDMI-compatible ARGB graphics card,gpu,Yeston,5179,719.31,,0,0,0,0,0,0,,,0,,other,https://www.newegg.com/yeston-rx9070xt-16gb-video-cards-triple-fans/p/27N-0042-000J6?Item=9SIAZUEKHN3219,,,,,0,0,0,,,,,,"{""source"": ""other_site_search""}"
